"id","category","trigger","condition","if_action","else_action","severity","source_doc"
"CO-0320","proxy","Agent calls session.proxyExecute() with cross-subdomain URL (allowed if same registrable domain)","proxy request includes Authorization header in parameters (overrides - 401)","Parse JSON body; fallback to raw string for non-JSON","Do not auto-retry proxy on 4xx (likely code bug, not transient)","medium","docs.composio.dev/docs/extending-sessions/proxy-execute"
"CO-0321","proxy","Agent calls session.proxyExecute() with cross-subdomain URL (allowed if same registrable domain)","proxy request does NOT include Authorization (Composio injects correctly)","Preserve response headers for client logic (rate limits, etc.)","Page on-call; do not bypass the cross-domain URL check","medium","docs.composio.dev/docs/extending-sessions/proxy-execute"
"CO-0322","proxy","Agent calls session.proxyExecute() with cross-subdomain URL (allowed if same registrable domain)","proxy response.status is 2xx (success)","Use relative endpoint (resolved against base URL)","Do not set Authorization header in parameters (Composio injects)","medium","docs.composio.dev/docs/extending-sessions/proxy-execute"
"CO-0323","proxy","Agent calls session.proxyExecute() with cross-subdomain URL (allowed if same registrable domain)","proxy response.status is 4xx (client error - check endpoint / params)","Use same-registrable-domain cross-subdomain URL (allowed)","Do not auto-retry proxy on 4xx (likely code bug, not transient)","medium","docs.composio.dev/docs/extending-sessions/proxy-execute"
"CO-0324","proxy","Agent calls session.proxyExecute() with cross-subdomain URL (allowed if same registrable domain)","proxy response.status is 401 (token expired - re-auth)","Use cross-domain URL (rejected - use a different proxy or direct call)","Page on-call; do not bypass the cross-domain URL check","medium","docs.composio.dev/docs/extending-sessions/proxy-execute"
"CO-0325","proxy","Agent calls session.proxyExecute() with cross-subdomain URL (allowed if same registrable domain)","proxy response.status is 403 (insufficient scopes)","Do NOT set Authorization header in parameters (Composio injects)","Do not set Authorization header in parameters (Composio injects)","medium","docs.composio.dev/docs/extending-sessions/proxy-execute"
"CO-0326","proxy","Agent calls session.proxyExecute() with cross-subdomain URL (allowed if same registrable domain)","proxy response.status is 429 (upstream rate limit - honor Retry-After)","Branch on response.status (proxy returns upstream verbatim)","Do not auto-retry proxy on 4xx (likely code bug, not transient)","medium","docs.composio.dev/docs/extending-sessions/proxy-execute"
"CO-0327","files","Tool execution returns a file (presigned URL, 1h TTL)","tool execution returns a file (presigned URL)","Fetch presigned URL within 1h TTL (default per changelog)","Do not store presigned URL beyond TTL (will expire, leak risk)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs/how-composio-works (workbench)"
"CO-0328","files","Tool execution returns a file (presigned URL, 1h TTL)","file presigned URL TTL is default 1h (per changelog)","Pass URL to next tool call (input file) - use multipart if needed","Page on-call if file size consistently exceeds limits (workflow bug)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs/how-composio-works (workbench)"
"CO-0329","files","Tool execution returns a file (presigned URL, 1h TTL)","file presigned URL is fetched within TTL (works)","Write to workbench for state across tool calls in same session","Do not store presigned URL beyond TTL (will expire, leak risk)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs/how-composio-works (workbench)"
"CO-0330","files","Tool execution returns a file (presigned URL, 1h TTL)","file presigned URL is fetched after TTL (expired - 403)","Read from workbench to hydrate tool call inputs","Page on-call if file size consistently exceeds limits (workflow bug)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs/how-composio-works (workbench)"
"CO-0331","files","Tool execution returns a file (presigned URL, 1h TTL)","file presigned URL is shared cross-session (intended or not?)","Respect file size limits (toolkit-specific)","Do not store presigned URL beyond TTL (will expire, leak risk)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs/how-composio-works (workbench)"
"CO-0332","files","Tool execution returns a file (presigned URL, 1h TTL)","file is passed as input to another tool call (multipart / URL)","Clear workbench on session end if sensitive (per config)","Page on-call if file size consistently exceeds limits (workflow bug)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs/how-composio-works (workbench)"
"CO-0333","files","Tool execution returns a file (presigned URL, 1h TTL)","workbench file is written by tool (state persistence)","Use bounded connect/read timeouts (per changelog - no hangs)","Do not store presigned URL beyond TTL (will expire, leak risk)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs/how-composio-works (workbench)"
"CO-0334","files","Tool execution returns a file (presigned URL, 1h TTL)","workbench file is read by tool (state hydration)","Fetch presigned URL within 1h TTL (default per changelog)","Page on-call if file size consistently exceeds limits (workflow bug)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs/how-composio-works (workbench)"
"CO-0335","files","Tool execution returns a file (presigned URL, 1h TTL)","workbench file size exceeds limit (rejected by tool)","Pass URL to next tool call (input file) - use multipart if needed","Do not store presigned URL beyond TTL (will expire, leak risk)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs/how-composio-works (workbench)"
"CO-0336","files","Tool execution returns a file (presigned URL, 1h TTL)","workbench state cleared on session end (per config)","Write to workbench for state across tool calls in same session","Page on-call if file size consistently exceeds limits (workflow bug)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs/how-composio-works (workbench)"
"CO-0337","files","Tool execution returns a file (presigned URL, 1h TTL)","workbench state persists across sessions (per config)","Read from workbench to hydrate tool call inputs","Do not store presigned URL beyond TTL (will expire, leak risk)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs/how-composio-works (workbench)"
"CO-0338","files","Tool execution returns a file (presigned URL, 1h TTL)","session file transfer uses bounded connect / read timeout (per changelog)","Respect file size limits (toolkit-specific)","Page on-call if file size consistently exceeds limits (workflow bug)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs/how-composio-works (workbench)"
"CO-0339","files","Tool execution returns a file (presigned URL, 1h TTL)","file presigned URL is from S3 (configurable backend)","Clear workbench on session end if sensitive (per config)","Do not store presigned URL beyond TTL (will expire, leak risk)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs/how-composio-works (workbench)"
"CO-0340","files","File presigned URL is fetched after TTL (expired - 403)","tool execution returns a file (presigned URL)","Pass URL to next tool call (input file) - use multipart if needed","Do not store presigned URL beyond TTL (will expire, leak risk)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs/how-composio-works (workbench)"
"CO-0341","files","File presigned URL is fetched after TTL (expired - 403)","file presigned URL TTL is default 1h (per changelog)","Write to workbench for state across tool calls in same session","Page on-call if file size consistently exceeds limits (workflow bug)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs/how-composio-works (workbench)"
"CO-0342","files","File presigned URL is fetched after TTL (expired - 403)","file presigned URL is fetched within TTL (works)","Read from workbench to hydrate tool call inputs","Do not store presigned URL beyond TTL (will expire, leak risk)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs/how-composio-works (workbench)"
"CO-0343","files","File presigned URL is fetched after TTL (expired - 403)","file presigned URL is fetched after TTL (expired - 403)","Respect file size limits (toolkit-specific)","Page on-call if file size consistently exceeds limits (workflow bug)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs/how-composio-works (workbench)"
"CO-0344","files","File presigned URL is fetched after TTL (expired - 403)","file presigned URL is shared cross-session (intended or not?)","Clear workbench on session end if sensitive (per config)","Do not store presigned URL beyond TTL (will expire, leak risk)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs/how-composio-works (workbench)"
"CO-0345","files","File presigned URL is fetched after TTL (expired - 403)","file is passed as input to another tool call (multipart / URL)","Use bounded connect/read timeouts (per changelog - no hangs)","Page on-call if file size consistently exceeds limits (workflow bug)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs/how-composio-works (workbench)"
"CO-0346","files","File presigned URL is fetched after TTL (expired - 403)","workbench file is written by tool (state persistence)","Fetch presigned URL within 1h TTL (default per changelog)","Do not store presigned URL beyond TTL (will expire, leak risk)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs/how-composio-works (workbench)"
"CO-0347","files","File presigned URL is fetched after TTL (expired - 403)","workbench file is read by tool (state hydration)","Pass URL to next tool call (input file) - use multipart if needed","Page on-call if file size consistently exceeds limits (workflow bug)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs/how-composio-works (workbench)"
"CO-0348","files","File presigned URL is fetched after TTL (expired - 403)","workbench file size exceeds limit (rejected by tool)","Write to workbench for state across tool calls in same session","Do not store presigned URL beyond TTL (will expire, leak risk)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs/how-composio-works (workbench)"
"CO-0349","files","File presigned URL is fetched after TTL (expired - 403)","workbench state cleared on session end (per config)","Read from workbench to hydrate tool call inputs","Page on-call if file size consistently exceeds limits (workflow bug)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs/how-composio-works (workbench)"
"CO-0350","files","File presigned URL is fetched after TTL (expired - 403)","workbench state persists across sessions (per config)","Respect file size limits (toolkit-specific)","Do not store presigned URL beyond TTL (will expire, leak risk)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs/how-composio-works (workbench)"
"CO-0351","files","File presigned URL is fetched after TTL (expired - 403)","session file transfer uses bounded connect / read timeout (per changelog)","Clear workbench on session end if sensitive (per config)","Page on-call if file size consistently exceeds limits (workflow bug)","low","docs.composio.dev/reference/changelog; docs.composio.dev/docs/how-composio-works (workbench)"
