"id","category","trigger","condition","if_action","else_action","severity","source_doc"
"GH-0326","git","git push to a branch is rejected (non-fast-forward)","file size > 2GB (rejected - absolute file size cap on github.com)","Split large file or use external storage (S3) + LFS pointer","Block repo deletion without confirmation (destructive action)","high","docs.github.com/en/repositories/working-with-files/managing-large-files; docs.github.com/en/repositories/creating-and-managing-repositories/about-repositories"
"GH-0327","git","git push to a branch is rejected (non-fast-forward)","repo total size > 5GB (warning on dashboard, soft cap)","Reduce repo size (purge old artifacts, remove large binaries from history)","Block force-push on protected branch; require operator override","high","docs.github.com/en/repositories/working-with-files/managing-large-files; docs.github.com/en/repositories/creating-and-managing-repositories/about-repositories"
"GH-0328","git","git push to a branch is rejected (non-fast-forward)","repo total size > GitHub Free plan limit (push blocked)","Upgrade plan or split into multiple repos","Page on-call; require manual cleanup of large files / LFS","high","docs.github.com/en/repositories/working-with-files/managing-large-files; docs.github.com/en/repositories/creating-and-managing-repositories/about-repositories"
"GH-0329","git","git push to a branch is rejected (non-fast-forward)","Git LFS bandwidth quota exceeded (additional usage billable)","Buy LFS bandwidth pack; retry push","Block repo deletion without confirmation (destructive action)","high","docs.github.com/en/repositories/working-with-files/managing-large-files; docs.github.com/en/repositories/creating-and-managing-repositories/about-repositories"
"GH-0330","git","git push to a branch is rejected (non-fast-forward)","submodule reference points to non-existent commit (push rejected)","Fix submodule reference (point to valid commit) or remove submodule","Block force-push on protected branch; require operator override","high","docs.github.com/en/repositories/working-with-files/managing-large-files; docs.github.com/en/repositories/creating-and-managing-repositories/about-repositories"
"GH-0331","git","git push to a branch is rejected (non-fast-forward)","submodule requires credentials and none provided (push rejected)","Configure submodule credentials (deploy key or PAT)","Page on-call; require manual cleanup of large files / LFS","high","docs.github.com/en/repositories/working-with-files/managing-large-files; docs.github.com/en/repositories/creating-and-managing-repositories/about-repositories"
"GH-0332","git","git push to a branch is rejected (non-fast-forward)","git filter-repo / BFG rewrite (history rewritten, all SHAs change)","Rewrite history (BFG / git filter-repo); force-push; re-sign all commits","Block repo deletion without confirmation (destructive action)","high","docs.github.com/en/repositories/working-with-files/managing-large-files; docs.github.com/en/repositories/creating-and-managing-repositories/about-repositories"
"GH-0333","git","git push to a branch is rejected (non-fast-forward)","repo transfer initiated (audit log entry, redirects preserved)","Notify team of repo transfer (new owner); redirect CI to new URL","Block force-push on protected branch; require operator override","high","docs.github.com/en/repositories/working-with-files/managing-large-files; docs.github.com/en/repositories/creating-and-managing-repositories/about-repositories"
"GH-0334","git","git push to a branch is rejected (non-fast-forward)","repo archived (read-only - pushes blocked)","Archive repo (read-only); safe for long-term storage","Page on-call; require manual cleanup of large files / LFS","high","docs.github.com/en/repositories/working-with-files/managing-large-files; docs.github.com/en/repositories/creating-and-managing-repositories/about-repositories"
"GH-0335","git","git push to a branch is rejected (non-fast-forward)","repo made public (private data now world-visible)","Confirm public; this is irreversible for private data, do security audit first","Block repo deletion without confirmation (destructive action)","high","docs.github.com/en/repositories/working-with-files/managing-large-files; docs.github.com/en/repositories/creating-and-managing-repositories/about-repositories"
"GH-0336","git","git push to a branch is rejected (non-fast-forward)","repo deleted (cannot restore after grace period, ~90 days for free)","Restore from trash within grace period (~90 days for free)","Block force-push on protected branch; require operator override","high","docs.github.com/en/repositories/working-with-files/managing-large-files; docs.github.com/en/repositories/creating-and-managing-repositories/about-repositories"
"GH-0337","git","git push to a branch is rejected (non-fast-forward)","branch deleted while PR still references it (PR shows 'closed')","Preserve closed PR's branch reference; use git reflog to find SHA","Page on-call; require manual cleanup of large files / LFS","high","docs.github.com/en/repositories/working-with-files/managing-large-files; docs.github.com/en/repositories/creating-and-managing-repositories/about-repositories"
"GH-0338","git","git push to a branch is rejected (non-fast-forward)","large file detected but not in .gitattributes as LFS","Move file into LFS before committing (git lfs migrate)","Block repo deletion without confirmation (destructive action)","high","docs.github.com/en/repositories/working-with-files/managing-large-files; docs.github.com/en/repositories/creating-and-managing-repositories/about-repositories"
"GH-0339","git","git push to a branch is rejected (non-fast-forward)","LFS not enabled on repo (large file warning but pushed anyway)","Enable Git LFS at repo level (Settings -> Git LFS)","Block force-push on protected branch; require operator override","high","docs.github.com/en/repositories/working-with-files/managing-large-files; docs.github.com/en/repositories/creating-and-managing-repositories/about-repositories"
"GH-0340","git","git push to a protected branch is rejected (no review)","git push is fast-forward (allowed on protected branch after review)","Reject push (non-fast-forward on protected branch); suggest rebase","Block force-push on protected branch; require operator override","high","docs.github.com/en/repositories/working-with-files/managing-large-files; docs.github.com/en/repositories/creating-and-managing-repositories/about-repositories"
"GH-0341","git","git push to a protected branch is rejected (no review)","git push is non-fast-forward (rejected on protected branch, force required)","Allow force-push (if force-push rule enabled)","Page on-call; require manual cleanup of large files / LFS","high","docs.github.com/en/repositories/working-with-files/managing-large-files; docs.github.com/en/repositories/creating-and-managing-repositories/about-repositories"
"GH-0342","git","git push to a protected branch is rejected (no review)","git push force is allowed on protected branch (no force-push rule)","Reject large file; suggest Git LFS","Block repo deletion without confirmation (destructive action)","high","docs.github.com/en/repositories/working-with-files/managing-large-files; docs.github.com/en/repositories/creating-and-managing-repositories/about-repositories"
"GH-0343","git","git push to a protected branch is rejected (no review)","file size > 100MB (rejected - use Git LFS)","Enable Git LFS; 'git lfs track ""*.bin""'; commit .gitattributes","Block force-push on protected branch; require operator override","high","docs.github.com/en/repositories/working-with-files/managing-large-files; docs.github.com/en/repositories/creating-and-managing-repositories/about-repositories"
"GH-0344","git","git push to a protected branch is rejected (no review)","file size > 50MB triggers LFS pointer recommendation (if LFS enabled)","Split large file or use external storage (S3) + LFS pointer","Page on-call; require manual cleanup of large files / LFS","high","docs.github.com/en/repositories/working-with-files/managing-large-files; docs.github.com/en/repositories/creating-and-managing-repositories/about-repositories"
